Thu Apr 11 13:58:05 EDT 2013
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1365743335700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743340700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743345700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743350700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743355700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743360700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743365700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743370700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743375700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743380700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743385700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743390700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743395700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743400700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743405700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743410700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743415700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743420700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743425700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743430700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743435700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743440700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743445700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743450700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743455700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743460700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743465700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743470700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743475701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743480700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743485700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743490700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743495700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743500700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743505701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743510700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743515700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743520700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743525700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743530700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743535701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743540700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743545700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743550700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743555700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743560700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743565701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743570700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743575700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743580700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743585700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743590700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743595700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743600700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743605700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743610700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743615700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743620700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743625700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743630700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743635700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743640700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743645700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743650700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743655700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743660700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743665700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743670700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743675700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743680700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743685700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743690700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743695700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743700700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743705701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743710700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743715700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743720700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743725700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743730700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743735701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743740700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743745700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743750700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743755700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743760700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743765701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743770700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743775700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743780700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743785700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743790700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743795701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743800700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743805700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743810700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743815700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743820700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743825700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743830700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743835700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743840700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743845700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743850700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743855700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743860700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743865700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743870700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743875700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743880700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743885700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743890700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743895700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743900700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743905700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743910700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743915700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743920700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743925700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743930700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743935700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743940701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743945700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743950700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743955700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743960700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743965700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743970700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743975700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743980700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743985700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743990700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365743995700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744000700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744005700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744010700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744015700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744020700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744025700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744030700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744035700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744040700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744045700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744050700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744055700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744060700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744065700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744070700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744075700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744080700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744085701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744090700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744095700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744100700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744105700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744110700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744115701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744120700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744125700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744130700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744135700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744140700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744145701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744150700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744155700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744160700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744165700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744170700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744175701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744180700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744185700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744190700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744195700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744200701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744205700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744210700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744215700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744220700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744225700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744230701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744235700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744240700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744245700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744250700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744255700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744260701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744265700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744270700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744275700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744280700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744285700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744290701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744295700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744300700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744305700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744310700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744315700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744320701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744325700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744330700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744335700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744340700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744345700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744350701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744355700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744360700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744365700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744370700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744375700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744380700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744385700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744390700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744395700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744400700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744405700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744410700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744415700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744420700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744425700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744430701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744435700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744440700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744445700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744450700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744455700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744460701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744465700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744470700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744475700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744480700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744485700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744490700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744495700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744500700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744505700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744510700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744515700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744520700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744525700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744530700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744535700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744540700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744545700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744550700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744555700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744560700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744565700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744570700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744575700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744580700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744585700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744590700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744595700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744600700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744605700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744610700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744615700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744620700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744625700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744630701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744635700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744640700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744645700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744650700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744655700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744660701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744665700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744670700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744675700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744680700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744685700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744690701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744695700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744700700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744705700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744710700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744715700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744720700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744725700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744730700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744735700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744740700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744745700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744750700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744755700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744760700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744765700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744770700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744775700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744780701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744785700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744790700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744795700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744800700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744805700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744810700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744815700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744820700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744825700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744830700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744835700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744840700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744845700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744850700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744855700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744860700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744865701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744870700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744875700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744880700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744885700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744890700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744895701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744900700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744905700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744910700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744915700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744920700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744925700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744930700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744935700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744940700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744945701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744950700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744955700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744960700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744965700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744970700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744975701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744980700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744985700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744990700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365744995700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745000700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745005700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745010700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745015700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745020700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745025700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745030701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745035700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745040700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745045700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745050700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745055700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745060701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745065700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745070700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745075700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745080700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745085700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745090700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745095700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745100700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745105700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745110700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745115700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745120700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745125700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745130700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745135700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745140700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745145700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745150700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745155700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745160700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745165700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745170700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745175700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745180700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745185700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745190700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745195700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745200701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745205700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745210700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745215700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745220700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745225700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745230701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745235700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745240700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745245700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745250700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745255700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745260700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745265700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745270700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745275700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745280700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745285701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745290700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745295700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745300700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745305700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745310700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745315701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745320700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745325700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745330700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745335700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745340700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745345701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745350700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745355700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745360700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745365700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745370700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745375701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745380700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745385700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745390700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745395700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745400700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745405701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745410700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745415700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745420700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745425700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745430700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745435701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745440700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745445700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745450700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745455700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745460701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745465700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745470700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745475700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745480700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745485700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745490701,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745495700,5,25,5,0,17,0,0,482,0,61,2,0,0
1365745500700,5,25,5,0,17,0,0,482,0,61,2,0,0
